-125.35	40.15	0.0	0
-125.35	40.25	3.0114473646234259e-06	1
-125.35	40.35	3.0114473646234259e-06	1
-125.35	40.45	3.0114473646234259e-06	1
-125.35	40.55	3.0114473646234259e-06	1
-125.35	40.65	0.0	0
-125.35	40.75	0.0	0
-125.35	40.85	0.0	0
-125.35	40.95	0.0	0
-125.35	41.05	0.0	0
-125.25	40.05	0.0	0
-125.25	40.15	3.0114473646234259e-06	1
-125.25	40.25	3.0114473646234259e-06	1
-125.25	40.35	3.0114473646234259e-06	1
-125.25	40.45	3.0114473646234259e-06	1
-125.25	40.55	3.0114473646234259e-06	1
-125.25	40.65	3.0114473646234259e-06	1
-125.25	40.75	3.0114473646234259e-06	1
-125.25	40.85	3.0114473646234259e-06	1
-125.25	40.95	3.0114473646234259e-06	1
-125.25	41.05	3.0114473646234259e-06	1
-125.25	41.15	3.0114473646234259e-06	1
-125.25	41.25	3.0114473646234259e-06	1
-125.25	41.35	3.0114473646234259e-06	1
-125.25	41.45	3.0114473646234259e-06	1
-125.25	41.55	3.0114473646234259e-06	1
-125.25	41.65	3.0114473646234259e-06	1
-125.25	41.75	3.0114473646234259e-06	1
-125.25	41.85	0.0	0
-125.25	41.95	0.0	0
-125.25	42.05	0.0	0
-125.25	42.15	0.0	0
-125.25	42.25	0.0	0
-125.25	42.35	0.0	0
-125.15	39.85	0.0	0
-125.15	39.95	3.0114473646234259e-06	1
-125.15	40.05	3.0114473646234259e-06	1
-125.15	40.15	3.0114473646234259e-06	1
-125.15	40.25	3.0114473646234259e-06	1
-125.15	40.35	3.0114473646234259e-06	1
-125.15	40.45	3.0114473646234259e-06	1
-125.15	40.55	3.0114473646234259e-06	1
-125.15	40.65	3.0114473646234259e-06	1
-125.15	40.75	3.0114473646234259e-06	1
-125.15	40.85	3.0114473646234259e-06	1
-125.15	40.95	3.0114473646234259e-06	1
-125.15	41.05	3.0114473646234259e-06	1
-125.15	41.15	3.0114473646234259e-06	1
-125.15	41.25	3.0114473646234259e-06	1
-125.15	41.35	3.0114473646234259e-06	1
-125.15	41.45	3.0114473646234259e-06	1
-125.15	41.55	3.0114473646234259e-06	1
-125.15	41.65	3.0114473646234259e-06	1
-125.15	41.75	3.0114473646234259e-06	1
-125.15	41.85	3.0114473646234259e-06	1
-125.15	41.95	3.0114473646234259e-06	1
-125.15	42.05	3.0114473646234259e-06	1
-125.15	42.15	3.0114473646234259e-06	1
-125.15	42.25	3.0114473646234259e-06	1
-125.15	42.35	3.0114473646234259e-06	1
-125.15	42.45	3.0114473646234259e-06	1
-125.15	42.55	3.0114473646234259e-06	1
-125.15	42.65	3.0114473646234259e-06	1
-125.15	42.75	3.0114473646234259e-06	1
-125.15	42.85	3.0114473646234259e-06	1
-125.15	42.95	3.0114473646234259e-06	1
-125.05	39.75	0.0	0
-125.05	39.85	3.0114473646234259e-06	1
-125.05	39.95	3.0114473646234259e-06	1
-125.05	40.05	3.0114473646234259e-06	1
-125.05	40.15	3.0114473646234259e-06	1
-125.05	40.25	3.0114473646234259e-06	1
-125.05	40.35	3.0114473646234259e-06	1
-125.05	40.45	3.0114473646234259e-06	1
-125.05	40.55	3.0114473646234259e-06	1
-125.05	40.65	3.0114473646234259e-06	1
-125.05	40.75	3.0114473646234259e-06	1
-125.05	40.85	3.0114473646234259e-06	1
-125.05	40.95	3.0114473646234259e-06	1
-125.05	41.05	3.0114473646234259e-06	1
-125.05	41.15	3.0114473646234259e-06	1
-125.05	41.25	3.0114473646234259e-06	1
-125.05	41.35	3.0114473646234259e-06	1
-125.05	41.45	3.0114473646234259e-06	1
-125.05	41.55	3.0114473646234259e-06	1
-125.05	41.65	3.0114473646234259e-06	1
-125.05	41.75	3.0114473646234259e-06	1
-125.05	41.85	3.0114473646234259e-06	1
-125.05	41.95	3.0114473646234259e-06	1
-125.05	42.05	3.0114473646234259e-06	1
-125.05	42.15	3.0114473646234259e-06	1
-125.05	42.25	3.0114473646234259e-06	1
-125.05	42.35	3.0114473646234259e-06	1
-125.05	42.45	3.0114473646234259e-06	1
-125.05	42.55	3.0114473646234259e-06	1
-125.05	42.65	3.0114473646234259e-06	1
-125.05	42.75	3.0114473646234259e-06	1
-125.05	42.85	3.0114473646234259e-06	1
-125.05	42.95	3.0114473646234259e-06	1
-124.95	39.55	0.0	0
-124.95	39.65	3.0328772893143944e-06	1
-124.95	39.75	5.5121531225115227e-06	1
-124.95	39.85	9.3236449129527514e-06	1
-124.95	39.95	1.4629605619804955e-05	1
-124.95	40.05	2.1267359402609248e-05	1
-124.95	40.15	2.8636282978277202e-05	1
-124.95	40.25	3.5742376987647789e-05	1
-124.95	40.35	6.104493325038548e-05	1
-124.95	40.45	0.00020462372989384509	1
-124.95	40.55	7.3471064619172929e-05	1
-124.95	40.65	4.3154778548587992e-05	1
-124.95	40.75	3.9169146493317081e-05	1
-124.95	40.85	3.4218637611032742e-05	1
-124.95	40.95	2.9126455456471625e-05	1
-124.95	41.05	2.5383269227901543e-05	1
-124.95	41.15	2.0396143546089301e-05	1
-124.95	41.25	1.7019396234274776e-05	1
-124.95	41.35	1.4212123702194993e-05	1
-124.95	41.45	1.1842169918505858e-05	1
-124.95	41.55	9.7897967690320224e-06	1
-124.95	41.65	7.9711386932766006e-06	1
-124.95	41.75	6.3439767023602602e-06	1
-124.95	41.85	4.9039453107046637e-06	1
-124.95	41.95	3.6665576692682895e-06	1
-124.95	42.05	2.6436528463045423e-06	1
-124.95	42.15	1.834087615203599e-06	1
-124.95	42.25	1.2203107944470718e-06	1
-124.95	42.35	7.7525765978564535e-07	1
-124.95	42.45	4.6689535535451205e-07	1
-124.95	42.55	2.6420159902029277e-07	1
-124.95	42.65	1.3969457694720047e-07	1
-124.95	42.75	6.8363160050011908e-08	1
-124.95	42.85	3.0824005475518152e-08	1
-124.95	42.95	1.2666046063535265e-08	1
-124.85	39.35	0.0	0
-124.85	39.45	0.0	0
